folder,i,j,overlap,threshold
sun3d-home_md-home_md_scan9_2012_sep_30,18,56,0.21654922192861037,0.017999747928712374
sun3d-home_md-home_md_scan9_2012_sep_30,18,57,0.17400139639143056,0.01799974557051423
sun3d-home_md-home_md_scan9_2012_sep_30,18,58,0.0878700856093471,0.017999743320714644
sun3d-home_md-home_md_scan9_2012_sep_30,19,20,0.5834711240717915,0.01799979690544526
sun3d-home_md-home_md_scan9_2012_sep_30,19,22,0.7297677060599719,0.017999794416768432
sun3d-home_md-home_md_scan9_2012_sep_30,19,23,0.6025266207118526,0.017999792237199396
sun3d-home_md-home_md_scan9_2012_sep_30,19,54,0.23276023103419935,0.01799975748698703
sun3d-home_md-home_md_scan9_2012_sep_30,19,55,0.28098998497415156,0.01799975016543311
sun3d-home_md-home_md_scan9_2012_sep_30,19,56,0.21826370538148568,0.017999755183428907
sun3d-home_md-home_md_scan9_2012_sep_30,19,57,0.17768346011097638,0.017999752246805917
sun3d-home_md-home_md_scan9_2012_sep_30,19,58,0.06284242041589441,0.01799975075894613
sun3d-home_md-home_md_scan9_2012_sep_30,20,21,0.9077962324593475,0.017999750460755436
sun3d-home_md-home_md_scan9_2012_sep_30,20,22,0.7416066250112111,0.017999766919211804
sun3d-home_md-home_md_scan9_2012_sep_30,20,23,0.2254110452485047,0.01799976846582319
sun3d-home_md-home_md_scan9_2012_sep_30,20,54,0.12688948166745123,0.017999755229100734
sun3d-home_md-home_md_scan9_2012_sep_30,20,55,0.1821040159393141,0.01799975098680056
sun3d-home_md-home_md_scan9_2012_sep_30,20,56,0.12470638815485928,0.017999757758159186
sun3d-home_md-home_md_scan9_2012_sep_30,20,57,0.11468415830669165,0.01799975516959881
sun3d-home_md-home_md_scan9_2012_sep_30,20,58,0.08842338947840078,0.017999753192613537
sun3d-home_md-home_md_scan9_2012_sep_30,21,22,0.6260276839367395,0.017999784364824908
sun3d-home_md-home_md_scan9_2012_sep_30,21,54,0.08092921775645767,0.017999745314455223
sun3d-home_md-home_md_scan9_2012_sep_30,21,55,0.11670516902424656,0.01799973919932221
sun3d-home_md-home_md_scan9_2012_sep_30,21,56,0.07605071096011073,0.017999745588753058
sun3d-home_md-home_md_scan9_2012_sep_30,21,57,0.07350530996215045,0.017999742861614012
sun3d-home_md-home_md_scan9_2012_sep_30,21,58,0.06762866860832197,0.017999740983022882
sun3d-home_md-home_md_scan9_2012_sep_30,22,23,0.3971783386530054,0.01799977197128036
sun3d-home_md-home_md_scan9_2012_sep_30,22,54,0.09663535899217682,0.01799975591770404
sun3d-home_md-home_md_scan9_2012_sep_30,22,55,0.14603536038868625,0.017999743473593094
sun3d-home_md-home_md_scan9_2012_sep_30,22,56,0.11520070466842834,0.01799974332562304
sun3d-home_md-home_md_scan9_2012_sep_30,22,57,0.09869547642670783,0.017999740613450416
sun3d-home_md-home_md_scan9_2012_sep_30,22,58,0.054179650637826975,0.017999739819839825
sun3d-home_md-home_md_scan9_2012_sep_30,23,24,0.41023624574693457,0.01799976176082188
sun3d-home_md-home_md_scan9_2012_sep_30,23,54,0.10416713366658448,0.017999753123651856
sun3d-home_md-home_md_scan9_2012_sep_30,23,55,0.10323485996835967,0.01799974140845955
sun3d-home_md-home_md_scan9_2012_sep_30,23,56,0.1023447003061952,0.017999740909212292
sun3d-home_md-home_md_scan9_2012_sep_30,23,57,0.07110572153015103,0.017999738434574097
sun3d-home_md-home_md_scan9_2012_sep_30,23,58,0.02590005227533487,0.017999737581710175
sun3d-home_md-home_md_scan9_2012_sep_30,24,25,0.3493279967252632,0.017999797620154127
sun3d-home_md-home_md_scan9_2012_sep_30,25,26,0.12754325949051779,0.017999772404087677
sun3d-home_md-home_md_scan9_2012_sep_30,26,27,0.46343241541571395,0.01799977558076274
sun3d-home_md-home_md_scan9_2012_sep_30,26,28,0.27267376235224056,0.017999733919565702
sun3d-home_md-home_md_scan9_2012_sep_30,26,50,0.09117135286906315,0.017999741524870456
sun3d-home_md-home_md_scan9_2012_sep_30,26,51,0.1501915003403643,0.017999793466761
sun3d-home_md-home_md_scan9_2012_sep_30,27,28,0.43639158766541786,0.017999736749987807
sun3d-home_md-home_md_scan9_2012_sep_30,27,50,0.1308636848973781,0.017999742824638024
sun3d-home_md-home_md_scan9_2012_sep_30,27,51,0.11623985871853447,0.017999792535474856
sun3d-home_md-home_md_scan9_2012_sep_30,28,50,0.08475105785581524,0.017999771097198206
sun3d-home_md-home_md_scan9_2012_sep_30,28,51,0.10843691632367797,0.017999775562644
sun3d-home_md-home_md_scan9_2012_sep_30,29,41,0.067412842889737,0.017999751109860285
sun3d-home_md-home_md_scan9_2012_sep_30,29,42,0.07567524239256407,0.017999763312359793
sun3d-home_md-home_md_scan9_2012_sep_30,29,43,0.04786427689481987,0.017999741029011168
sun3d-home_md-home_md_scan9_2012_sep_30,29,45,0.03388228445125413,0.017999727221513204
sun3d-home_md-home_md_scan9_2012_sep_30,29,47,0.06386766941039458,0.01799975917347658
sun3d-home_md-home_md_scan9_2012_sep_30,29,48,0.12174442531390417,0.01799973743568051
sun3d-home_md-home_md_scan9_2012_sep_30,29,49,0.1262341897374531,0.017999737945086032
sun3d-home_md-home_md_scan9_2012_sep_30,29,50,0.07300589235575593,0.01799974716597911
sun3d-home_md-home_md_scan9_2012_sep_30,31,32,0.198719974399488,0.017999793217471215
sun3d-home_md-home_md_scan9_2012_sep_30,32,33,0.43722194760257044,0.01799978177305525
sun3d-home_md-home_md_scan9_2012_sep_30,32,35,0.4894491209117999,0.01799975279894815
sun3d-home_md-home_md_scan9_2012_sep_30,32,36,0.429792013478008,0.01799977553361578
sun3d-home_md-home_md_scan9_2012_sep_30,33,34,0.7232997441324194,0.017999760641993837
sun3d-home_md-home_md_scan9_2012_sep_30,33,35,0.45642793418824684,0.017999733912138903
sun3d-home_md-home_md_scan9_2012_sep_30,33,36,0.36070385152797557,0.01799976911487011
sun3d-home_md-home_md_scan9_2012_sep_30,34,35,0.11662711730684032,0.0179997637436466
sun3d-home_md-home_md_scan9_2012_sep_30,35,36,0.6901996964773996,0.017999779480472402
sun3d-home_md-home_md_scan9_2012_sep_30,35,37,0.35001402443848306,0.017999767907461467
sun3d-home_md-home_md_scan9_2012_sep_30,36,37,0.5174226678078004,0.017999758467416943
sun3d-home_md-home_md_scan9_2012_sep_30,37,38,0.12812063246620187,0.017999762097879984
sun3d-home_md-home_md_scan9_2012_sep_30,38,39,0.46361159047256917,0.01799975515237469
sun3d-home_md-home_md_scan9_2012_sep_30,38,40,0.6811318369285546,0.0179997602028227
sun3d-home_md-home_md_scan9_2012_sep_30,38,41,0.337182287633223,0.017999773543701286
sun3d-home_md-home_md_scan9_2012_sep_30,38,46,0.4669320736028039,0.01799976165840487
sun3d-home_md-home_md_scan9_2012_sep_30,38,47,0.3922543968733345,0.01799977329944495
sun3d-home_md-home_md_scan9_2012_sep_30,39,40,0.8283895481741425,0.0179997655475095
sun3d-home_md-home_md_scan9_2012_sep_30,39,41,0.48047798803293545,0.017999784933602273
sun3d-home_md-home_md_scan9_2012_sep_30,39,45,0.32159141979326766,0.01799977887025912
sun3d-home_md-home_md_scan9_2012_sep_30,39,46,0.8267862585241342,0.01799977405487293
sun3d-home_md-home_md_scan9_2012_sep_30,39,47,0.5591914885217426,0.01799978181193059
sun3d-home_md-home_md_scan9_2012_sep_30,40,41,0.46300662946203774,0.017999792623890457
sun3d-home_md-home_md_scan9_2012_sep_30,40,45,0.18948809521905532,0.017999779918152777
sun3d-home_md-home_md_scan9_2012_sep_30,40,46,0.5393086403291554,0.01799976631108366
sun3d-home_md-home_md_scan9_2012_sep_30,40,47,0.5425948954817315,0.01799977823779482
sun3d-home_md-home_md_scan9_2012_sep_30,40,49,0.38005177518319166,0.01799977212087854
sun3d-home_md-home_md_scan9_2012_sep_30,41,45,0.24658978045687105,0.017999746198366598
sun3d-home_md-home_md_scan9_2012_sep_30,41,46,0.29976141948264695,0.017999745437744193
sun3d-home_md-home_md_scan9_2012_sep_30,41,47,0.9076370383529737,0.017999753121725578
sun3d-home_md-home_md_scan9_2012_sep_30,41,48,0.48211901062444884,0.01799975119854748
sun3d-home_md-home_md_scan9_2012_sep_30,41,49,0.678335947519225,0.017999747976410223
sun3d-home_md-home_md_scan9_2012_sep_30,42,43,0.2722327435067075,0.017999744513920928
sun3d-home_md-home_md_scan9_2012_sep_30,42,48,0.4022676689203376,0.017999757483774782
sun3d-home_md-home_md_scan9_2012_sep_30,42,49,0.39754854519363253,0.01799975074794838
sun3d-home_md-home_md_scan9_2012_sep_30,42,50,0.3623344010756515,0.01799975499378661
sun3d-home_md-home_md_scan9_2012_sep_30,42,51,0.21264410975961318,0.01799980718634276
sun3d-home_md-home_md_scan9_2012_sep_30,44,45,0.1894257204683544,0.017999759092147925
sun3d-home_md-home_md_scan9_2012_sep_30,45,46,0.3728618233075546,0.017999759409086952
sun3d-home_md-home_md_scan9_2012_sep_30,46,47,0.4809103649750301,0.01799977418794255
sun3d-home_md-home_md_scan9_2012_sep_30,47,48,0.4688489480535842,0.017999764965928568
sun3d-home_md-home_md_scan9_2012_sep_30,47,49,0.6901784479840575,0.017999757855327543
sun3d-home_md-home_md_scan9_2012_sep_30,47,50,0.13374461185589434,0.0179997709909821
sun3d-home_md-home_md_scan9_2012_sep_30,48,49,0.802248358783903,0.017999758769747107
sun3d-home_md-home_md_scan9_2012_sep_30,48,50,0.21566022066674576,0.017999758350068843
sun3d-home_md-home_md_scan9_2012_sep_30,49,50,0.18153201249653972,0.01799976454736582
sun3d-home_md-home_md_scan9_2012_sep_30,50,51,0.40743665711385607,0.01799977344302982
sun3d-home_md-home_md_scan9_2012_sep_30,51,52,0.549889012208657,0.017999776282018744
sun3d-home_md-home_md_scan9_2012_sep_30,51,59,0.33158156486368123,0.01799975153270005
sun3d-home_md-home_md_scan9_2012_sep_30,52,59,0.458135702674416,0.01799974860609852
sun3d-home_md-home_md_scan9_2012_sep_30,53,54,0.36126366441759505,0.017999770529537055
sun3d-home_md-home_md_scan9_2012_sep_30,53,55,0.15162868282221179,0.017999761410100592
sun3d-home_md-home_md_scan9_2012_sep_30,53,58,0.12514172046952754,0.017999762178995855
sun3d-home_md-home_md_scan9_2012_sep_30,53,59,0.14791680584318703,0.017999759774656225
sun3d-home_md-home_md_scan9_2012_sep_30,54,55,0.7110734545550826,0.01799976046134253
sun3d-home_md-home_md_scan9_2012_sep_30,54,56,0.40725535841617383,0.017999768942567752
sun3d-home_md-home_md_scan9_2012_sep_30,54,57,0.3714033733877191,0.017999767899970327
sun3d-home_md-home_md_scan9_2012_sep_30,54,58,0.31669687773681743,0.017999766754830133
sun3d-home_md-home_md_scan9_2012_sep_30,54,59,0.19193370001707233,0.017999757159856664
sun3d-home_md-home_md_scan9_2012_sep_30,55,56,0.6199876263579548,0.017999779186136603
sun3d-home_md-home_md_scan9_2012_sep_30,55,57,0.5069268364384669,0.017999764852757096
sun3d-home_md-home_md_scan9_2012_sep_30,55,58,0.3720510261580344,0.017999764032585432
sun3d-home_md-home_md_scan9_2012_sep_30,55,59,0.1598934093422703,0.017999768657834973
sun3d-home_md-home_md_scan9_2012_sep_30,56,57,0.7004887370006982,0.01799976645959251
sun3d-home_md-home_md_scan9_2012_sep_30,56,58,0.4610718480349226,0.01799976582196393
sun3d-home_md-home_md_scan9_2012_sep_30,57,58,0.657793437748223,0.01799977484544751
sun3d-home_md-home_md_scan9_2012_sep_30,58,59,0.25676769026358176,0.017999765123773305
sun3d-hotel_uc-scan3,0,1,0.689545600133184,0.017999776358080567
sun3d-hotel_uc-scan3,0,2,0.42223791321823084,0.017999768800644286
sun3d-hotel_uc-scan3,0,3,0.5287272163849112,0.017999731362708268
sun3d-hotel_uc-scan3,0,10,0.6896448872740181,0.017999761511189472
sun3d-hotel_uc-scan3,0,19,0.49892672312397085,0.017999736325713785
sun3d-hotel_uc-scan3,0,35,0.36561809205486645,0.017999677771683143
sun3d-hotel_uc-scan3,0,36,0.2539906544986985,0.017999676094048414
sun3d-hotel_uc-scan3,0,43,0.37737216879205526,0.017999665608097185
sun3d-hotel_uc-scan3,0,44,0.5200344078022017,0.017999674794076426
sun3d-hotel_uc-scan3,0,45,0.5796465211537367,0.017999658400086726
sun3d-hotel_uc-scan3,0,54,0.3342524087792328,0.01799963838541244
sun3d-hotel_uc-scan3,1,2,0.7030577074096956,0.017999766725187685
sun3d-hotel_uc-scan3,1,3,0.6331274029223181,0.017999751957801034
sun3d-hotel_uc-scan3,1,10,0.6399226965494461,0.01799975325028208
sun3d-hotel_uc-scan3,1,11,0.3617308210027349,0.017999755861111872
sun3d-hotel_uc-scan3,1,35,0.46650574834834646,0.01799967031616551
sun3d-hotel_uc-scan3,1,43,0.3562759609032995,0.01799968363512661
sun3d-hotel_uc-scan3,1,44,0.4371534518232648,0.01799967398280354
sun3d-hotel_uc-scan3,1,45,0.5815689416494415,0.017999682542738347
sun3d-hotel_uc-scan3,1,54,0.5085016424290674,0.017999663955765664
sun3d-hotel_uc-scan3,2,3,0.4612289290960379,0.017999746547740433
sun3d-hotel_uc-scan3,2,10,0.4080813658257616,0.01799975305086518
sun3d-hotel_uc-scan3,2,11,0.40143111260954123,0.017999755071364573
sun3d-hotel_uc-scan3,2,34,0.28834555612030477,0.01799970352685333
sun3d-hotel_uc-scan3,2,35,0.46290384609371826,0.017999671035321723
sun3d-hotel_uc-scan3,2,43,0.31675940750361076,0.017999685368580855
sun3d-hotel_uc-scan3,2,44,0.4439449242679624,0.01799967409761596
sun3d-hotel_uc-scan3,2,45,0.5685291942426943,0.01799967894074528
sun3d-hotel_uc-scan3,2,46,0.3730429842832797,0.01799969365761807
sun3d-hotel_uc-scan3,2,53,0.1947365225932285,0.017999624146606486
sun3d-hotel_uc-scan3,2,54,0.6334126337464893,0.017999661621073935
sun3d-hotel_uc-scan3,3,10,0.4347875387626518,0.017999741381444192
sun3d-hotel_uc-scan3,3,35,0.5093705738343063,0.01799965791066796
sun3d-hotel_uc-scan3,3,45,0.39913811086037204,0.017999696049574965
sun3d-hotel_uc-scan3,3,54,0.40258773045952995,0.017999673540391458
sun3d-hotel_uc-scan3,4,5,0.5016684902773553,0.017999758416571622
sun3d-hotel_uc-scan3,4,6,0.3555014602088519,0.017999763747350885
sun3d-hotel_uc-scan3,4,9,0.3942909940820227,0.01799975793776283
sun3d-hotel_uc-scan3,4,10,0.1334988192489536,0.017999736386304303
sun3d-hotel_uc-scan3,4,18,0.2870969877523999,0.01799976130953288
sun3d-hotel_uc-scan3,4,19,0.17465890378734417,0.017999748690643073
sun3d-hotel_uc-scan3,4,20,0.3744328410126724,0.017999747144942742
sun3d-hotel_uc-scan3,4,36,0.37138498263168285,0.01799971477829735
sun3d-hotel_uc-scan3,4,37,0.3773067934563623,0.01799973591701644
sun3d-hotel_uc-scan3,5,6,0.627410989396581,0.017999772518013813
sun3d-hotel_uc-scan3,5,7,0.4217896638506281,0.017999757455537172
sun3d-hotel_uc-scan3,5,8,0.42387149035751337,0.017999781943281733
sun3d-hotel_uc-scan3,5,9,0.16846374375388584,0.017999763045346694
sun3d-hotel_uc-scan3,5,37,0.6497971902114057,0.017999746541227872
sun3d-hotel_uc-scan3,5,38,0.7557068310176734,0.01799970433119883
sun3d-hotel_uc-scan3,5,39,0.5093037361350279,0.017999718705477567
sun3d-hotel_uc-scan3,5,40,0.31430719268703394,0.01799970238989981
sun3d-hotel_uc-scan3,5,41,0.29303951427893365,0.017999696876600926
sun3d-hotel_uc-scan3,6,7,0.7433227862421375,0.01799975591912373
sun3d-hotel_uc-scan3,6,8,0.6424392577819675,0.01799977658187481
sun3d-hotel_uc-scan3,6,9,0.252602067837981,0.017999754074053662
sun3d-hotel_uc-scan3,6,37,0.7320851353408369,0.017999740721069475
sun3d-hotel_uc-scan3,6,38,0.7874889943522236,0.017999710017307158
sun3d-hotel_uc-scan3,6,39,0.5782956977627809,0.01799973027232748
sun3d-hotel_uc-scan3,6,40,0.4397883088765937,0.017999700291033198
sun3d-hotel_uc-scan3,6,41,0.3932244284471165,0.017999700799595352
sun3d-hotel_uc-scan3,7,8,0.642865602069191,0.01799977968639965
sun3d-hotel_uc-scan3,7,37,0.6347409138528487,0.017999756963898453
sun3d-hotel_uc-scan3,7,38,0.7045618857416912,0.017999727715089883
sun3d-hotel_uc-scan3,7,39,0.4435745309787572,0.017999732457561507
sun3d-hotel_uc-scan3,7,40,0.5162136155881646,0.017999713621123535
sun3d-hotel_uc-scan3,7,41,0.42443734672889805,0.017999708932108834
sun3d-hotel_uc-scan3,8,9,0.26505399866442536,0.017999753715217084
sun3d-hotel_uc-scan3,8,36,0.14286663014062526,0.017999704241979962
sun3d-hotel_uc-scan3,8,37,0.519327369919682,0.01799972803665748
sun3d-hotel_uc-scan3,8,38,0.6786207686415988,0.017999705261783988
sun3d-hotel_uc-scan3,8,39,0.57106604293174,0.017999712544888826
sun3d-hotel_uc-scan3,8,40,0.6091291796968968,0.01799968337340223
sun3d-hotel_uc-scan3,8,41,0.6039672494264694,0.01799969974913877
sun3d-hotel_uc-scan3,8,42,0.3689996865732816,0.01799969133197197
sun3d-hotel_uc-scan3,9,10,0.38755010180588356,0.017999774580501258
sun3d-hotel_uc-scan3,9,20,0.2102100043417655,0.017999760217692375
sun3d-hotel_uc-scan3,9,36,0.4464847374644655,0.017999703418433398
sun3d-hotel_uc-scan3,9,43,0.3771538452926095,0.01799968571100872
sun3d-hotel_uc-scan3,9,44,0.3142269287549258,0.017999698867312647
sun3d-hotel_uc-scan3,9,45,0.19217093660516185,0.017999691997073533
sun3d-hotel_uc-scan3,10,18,0.35013306852035747,0.017999771505589984
sun3d-hotel_uc-scan3,10,19,0.41463773229828277,0.017999762380402858
sun3d-hotel_uc-scan3,10,20,0.3007320064288598,0.01799975715532778
sun3d-hotel_uc-scan3,10,35,0.20639181317633376,0.017999686085687864
sun3d-hotel_uc-scan3,10,36,0.3219678312570677,0.017999701414244125
sun3d-hotel_uc-scan3,10,43,0.42578960332299565,0.01799968637896181
sun3d-hotel_uc-scan3,10,44,0.6183436595487464,0.017999688122613003
sun3d-hotel_uc-scan3,10,45,0.5769845258187473,0.01799968917398953
sun3d-hotel_uc-scan3,10,54,0.2564477305996092,0.017999672016456136
sun3d-hotel_uc-scan3,11,34,0.4671855025204685,0.017999716782288205
sun3d-hotel_uc-scan3,11,35,0.3719120410466778,0.01799969152303107
sun3d-hotel_uc-scan3,11,46,0.44610742914851986,0.017999709883075747
sun3d-hotel_uc-scan3,11,47,0.17742042114191087,0.017999694283780426
sun3d-hotel_uc-scan3,11,53,0.23249334165593913,0.017999629814187054
sun3d-hotel_uc-scan3,11,54,0.5015863973721135,0.017999677616879706
sun3d-hotel_uc-scan3,12,13,0.3339680987732921,0.01799975597560552
sun3d-hotel_uc-scan3,12,32,0.6088030373808554,0.01799971159960149
sun3d-hotel_uc-scan3,12,33,0.3504381603892402,0.017999730031832133
sun3d-hotel_uc-scan3,12,47,0.40234709459165297,0.017999695541312977
sun3d-hotel_uc-scan3,12,48,0.4734422678711285,0.017999693513499546
sun3d-hotel_uc-scan3,12,52,0.34478809378377107,0.017999690571449206
sun3d-hotel_uc-scan3,12,53,0.16110935561550183,0.017999630936237035
sun3d-hotel_uc-scan3,13,14,0.2693581261236956,0.01799977934150013
sun3d-hotel_uc-scan3,13,24,0.21921056057926944,0.017999771506649498
sun3d-hotel_uc-scan3,13,25,0.5915506114475325,0.017999772054004985
sun3d-hotel_uc-scan3,13,26,0.25625336565934004,0.01799977453741012
sun3d-hotel_uc-scan3,13,47,0.1958250224534846,0.017999692314253007
sun3d-hotel_uc-scan3,13,48,0.5066176453499857,0.01799969851784739
sun3d-hotel_uc-scan3,13,49,0.1725580577682657,0.01799971571265103
sun3d-hotel_uc-scan3,13,51,0.1956686738787057,0.017999712525235214
sun3d-hotel_uc-scan3,13,52,0.29521605663361994,0.0179997004063559
sun3d-hotel_uc-scan3,14,15,0.5754039418200404,0.017999775369117947
sun3d-hotel_uc-scan3,14,16,0.4463496212236954,0.01799976628287459
sun3d-hotel_uc-scan3,14,23,0.3384504768657045,0.0179998100850942
sun3d-hotel_uc-scan3,14,24,0.6290777133305053,0.017999788997992313
sun3d-hotel_uc-scan3,14,25,0.6528740673952863,0.017999758394476734
sun3d-hotel_uc-scan3,14,26,0.37660581632965,0.01799976151507212
sun3d-hotel_uc-scan3,14,49,0.3267314915915223,0.01799970114891465
sun3d-hotel_uc-scan3,14,51,0.361203059117958,0.01799970985402345
sun3d-hotel_uc-scan3,15,16,0.6371786042510383,0.01799975996980582
sun3d-hotel_uc-scan3,15,22,0.3337623872738178,0.017999767787561904
sun3d-hotel_uc-scan3,15,23,0.47931312111707947,0.01799980363855902
sun3d-hotel_uc-scan3,15,24,0.524830633407954,0.01799977920365379
sun3d-hotel_uc-scan3,15,49,0.27435329637807265,0.017999712212645534
sun3d-hotel_uc-scan3,15,50,0.21100765737297728,0.017999707848475238
sun3d-hotel_uc-scan3,15,51,0.2995768630427445,0.01799970795554274
sun3d-hotel_uc-scan3,16,17,0.25695422497064035,0.017999755899098715
sun3d-hotel_uc-scan3,16,22,0.6566781140027282,0.01799977227079822
sun3d-hotel_uc-scan3,16,23,0.3594117387873471,0.01799981324128212
sun3d-hotel_uc-scan3,16,24,0.33197322054827316,0.01799979085815962
sun3d-hotel_uc-scan3,16,48,0.28234047349572033,0.0179997034766987
sun3d-hotel_uc-scan3,16,49,0.23100693677231227,0.01799972039923388
sun3d-hotel_uc-scan3,16,51,0.27007662713783,0.017999720829256615
sun3d-hotel_uc-scan3,17,21,0.68230657856062,0.017999758219320282
sun3d-hotel_uc-scan3,17,22,0.3986406509588692,0.01799976826477962
sun3d-hotel_uc-scan3,18,19,0.3607621736062103,0.017999757154542693
sun3d-hotel_uc-scan3,18,20,0.6696754339861216,0.017999771246142576
sun3d-hotel_uc-scan3,18,36,0.3406957288513298,0.01799969537661008
sun3d-hotel_uc-scan3,18,45,0.2062726376272922,0.01799968582527581
sun3d-hotel_uc-scan3,19,20,0.3257669817620459,0.017999776260940598
sun3d-hotel_uc-scan3,19,35,0.19267519408687714,0.017999673219537687
sun3d-hotel_uc-scan3,19,36,0.25327858116621377,0.017999708018638517
sun3d-hotel_uc-scan3,20,36,0.42965693192320675,0.017999695736052868
sun3d-hotel_uc-scan3,21,22,0.2967664371891571,0.017999782201650712
sun3d-hotel_uc-scan3,22,23,0.22278100227918174,0.0179997966127387
sun3d-hotel_uc-scan3,23,24,0.47613117563305096,0.01799975611148196
sun3d-hotel_uc-scan3,23,49,0.22883768339867974,0.01799973066822642
sun3d-hotel_uc-scan3,23,50,0.21004313702435368,0.017999691082894224
sun3d-hotel_uc-scan3,23,51,0.26917403442160404,0.01799969021492115
sun3d-hotel_uc-scan3,24,25,0.6013345842522307,0.017999783294847308
sun3d-hotel_uc-scan3,24,49,0.3540044094711699,0.01799972500667496
sun3d-hotel_uc-scan3,24,50,0.26139971192992256,0.01799970869577416
sun3d-hotel_uc-scan3,24,51,0.3801966682393661,0.01799970744679108
sun3d-hotel_uc-scan3,25,26,0.32033081638843885,0.017999771653443814
sun3d-hotel_uc-scan3,25,48,0.2757100460388251,0.01799970415302843
sun3d-hotel_uc-scan3,25,49,0.19945679960130897,0.01799971293651079
sun3d-hotel_uc-scan3,25,51,0.19786734497876857,0.017999714757612154
sun3d-hotel_uc-scan3,25,52,0.15961487259001708,0.017999703049018583
sun3d-hotel_uc-scan3,26,27,0.7066776267425853,0.0179997623438724
sun3d-hotel_uc-scan3,26,28,0.714306480216298,0.017999719174249664
sun3d-hotel_uc-scan3,27,28,0.9514347181440241,0.017999712601073064
sun3d-hotel_uc-scan3,27,29,0.39214708848726537,0.017999711666080116
sun3d-hotel_uc-scan3,28,29,0.27190735094654594,0.017999783305193577
sun3d-hotel_uc-scan3,29,30,0.32296915125312875,0.017999780581604976
sun3d-hotel_uc-scan3,31,32,0.4500114299345015,0.017999760092953367
sun3d-hotel_uc-scan3,31,33,0.32472656405361333,0.017999766013057163
sun3d-hotel_uc-scan3,31,47,0.14498743088599758,0.017999733964636812
sun3d-hotel_uc-scan3,31,48,0.17085958506956953,0.017999719112784755
sun3d-hotel_uc-scan3,31,52,0.09752501996898934,0.017999719219651558
sun3d-hotel_uc-scan3,31,53,0.08223658096561944,0.017999702061959638
sun3d-hotel_uc-scan3,32,33,0.3700274430258919,0.017999777679000524
sun3d-hotel_uc-scan3,32,47,0.2597315901581983,0.0179997457438476
sun3d-hotel_uc-scan3,32,48,0.3113558561803811,0.017999739961301362
sun3d-hotel_uc-scan3,32,52,0.21737419536719446,0.017999741503022013
sun3d-hotel_uc-scan3,32,53,0.10377988471841937,0.017999725917666944
sun3d-hotel_uc-scan3,33,34,0.26831162715989076,0.017999757042632986
sun3d-hotel_uc-scan3,33,47,0.4871736988669254,0.01799974057264144
sun3d-hotel_uc-scan3,33,48,0.33206519339327756,0.017999735781182847
sun3d-hotel_uc-scan3,33,52,0.302988300521543,0.017999736475444953
sun3d-hotel_uc-scan3,33,53,0.21447106052516474,0.01799971901730237
sun3d-hotel_uc-scan3,34,35,0.2671363939080327,0.017999776105118888
sun3d-hotel_uc-scan3,34,46,0.4882130909549959,0.017999744925538103
sun3d-hotel_uc-scan3,34,47,0.27440335004377825,0.017999767440607904
sun3d-hotel_uc-scan3,34,53,0.3563626684432628,0.017999743952720446
sun3d-hotel_uc-scan3,34,54,0.3877253232912084,0.017999762389539584
sun3d-hotel_uc-scan3,35,54,0.5014719993276197,0.017999740388840127
sun3d-hotel_uc-scan3,37,38,0.7967874245710481,0.017999772517223647
sun3d-hotel_uc-scan3,37,39,0.5147556069912226,0.01799977158304954
sun3d-hotel_uc-scan3,37,40,0.3501443348568679,0.017999762501895757
sun3d-hotel_uc-scan3,37,41,0.33212364528122773,0.0179997550013679
sun3d-hotel_uc-scan3,38,39,0.555107817369298,0.017999776304199806
sun3d-hotel_uc-scan3,38,40,0.43407505412557135,0.01799976774501681
sun3d-hotel_uc-scan3,38,41,0.4157849458112491,0.017999757825087902
sun3d-hotel_uc-scan3,39,40,0.6468607168631224,0.01799976041576241
sun3d-hotel_uc-scan3,39,41,0.5577040977770746,0.017999758297996167
sun3d-hotel_uc-scan3,39,42,0.3800961978928081,0.017999764049259105
sun3d-hotel_uc-scan3,39,43,0.1081652988792727,0.017999768515875245
sun3d-hotel_uc-scan3,40,41,0.7770696542995016,0.017999764810013495
sun3d-hotel_uc-scan3,40,42,0.3796622224365311,0.01799975711662738
sun3d-hotel_uc-scan3,41,42,0.4976432721749403,0.0179997725212287
sun3d-hotel_uc-scan3,41,43,0.14848796981537668,0.01799977804854464
sun3d-hotel_uc-scan3,42,43,0.310117334885856,0.017999758442392134
sun3d-hotel_uc-scan3,42,44,0.12988073511804432,0.01799976909009473
sun3d-hotel_uc-scan3,43,44,0.6355039696839364,0.01799978690395897
sun3d-hotel_uc-scan3,43,45,0.40931674662924544,0.017999769614696678
sun3d-hotel_uc-scan3,43,54,0.23259690564962915,0.017999761830510816
sun3d-hotel_uc-scan3,44,45,0.6514729865549087,0.017999769070275066
sun3d-hotel_uc-scan3,44,54,0.26909455115110115,0.01799975670405594
sun3d-hotel_uc-scan3,45,54,0.4530816265067273,0.017999759059765735
sun3d-hotel_uc-scan3,46,47,0.25959614364425293,0.017999779037309586
sun3d-hotel_uc-scan3,46,52,0.2096978809378377,0.017999761112393348
sun3d-hotel_uc-scan3,46,53,0.5381996709353748,0.017999769296195733
sun3d-hotel_uc-scan3,46,54,0.5391323025057841,0.017999784562693903
sun3d-hotel_uc-scan3,47,48,0.45958878800062286,0.0179997709567024
sun3d-hotel_uc-scan3,47,52,0.6043320960390922,0.017999769962242618
